Año;Códgo SIES;Matrícula Primer Año;Matrícula primer año hombres;Matrícula primer año mujeres;Retención;Vacantes (1);Matrícula Total Cohorte Año Anterior
2016;I629S2C0J2V1;27.0;22.0;5.0;0.703703704;25.0;19.0
2016;I629S2C2J2V1;16.0;10.0;6.0;0.75;25.0;12.0
2016;I426S1C7J2V1;;51.0;94.0;;100.0;
2016;I374S5C11J2V1;;11.0;20.0;;40.0;
2016;I374S5C7J2V1;;18.0;9.0;;60.0;
2016;I374S1C51J2V1;;7.0;5.0;;40.0;
2016;I374S5C31J2V1;;12.0;17.0;;50.0;
2016;I374S1C11J2V1;;20.0;26.0;;110.0;
2016;I260S21C280J2V1;;35.0;27.0;;70.0;
2016;I374S1C7J2V1;;39.0;35.0;;200.0;
2016;I374S1C8J2V1;;1.0;36.0;;50.0;
2016;I374S1C27J2V1;;14.0;15.0;;40.0;
2016;I374S1C31J2V1;;23.0;15.0;;70.0;
2016;I260S35C280J2V1;;6.0;9.0;;20.0;
2016;550_N1;;0.0;15.0;;;
2016;;;15.0;17.0;;30.0;
2016;I550S0C0J2V1;;10.0;20.0;;30.0;
2016;I550S0C36J2V1;;12.0;13.0;;30.0;
2016;;;12.0;17.0;;30.0;
2016;I450S1C33J2V1;;8.0;30.0;;40.0;
2016;I260S41C280J2V1;;8.0;15.0;;30.0;
2016;I629S5C134J2V1;17.0;10.0;7.0;0.470588235;25.0;8.0
2016;I450S1C1J2V1;61.0;10.0;51.0;0.426229508;40.0;26.0
2016;I426S1C1J2V1;125.0;62.0;63.0;0.528;120.0;66.0
2016;I629S0C6J2V1;23.0;11.0;12.0;0.565217391;25.0;13.0
2016;I629S5C115J2V1;9.0;3.0;6.0;0.666666667;25.0;6.0
2016;I426S1C26J2V1;35.0;18.0;17.0;0.714285714;30.0;25.0
2016;I426S1C2J2V1;94.0;47.0;47.0;0.776595745;100.0;73.0
2016;I426S1C13J2V1;123.0;55.0;68.0;0.764227642;94.0;94.0
2016;I629S4C115J2V1;19.0;2.0;17.0;0.736842105;20.0;14.0
2016;I629S5C113J2V1;22.0;7.0;15.0;0.727272727;25.0;16.0
2016;I629S0C113J2V1;22.0;12.0;10.0;0.772727273;25.0;17.0
2016;I426S1C10J2V1;68.0;33.0;35.0;0.823529412;60.0;56.0
2016;I629S4C113J2V1;40.0;8.0;32.0;0.8;20.0;32.0
2016;I629S0C10J2V1;16.0;14.0;2.0;0.875;20.0;14.0
2016;I629S3C113J2V1;10.0;3.0;7.0;1.0;20.0;10.0
2016;I633S0C10J2V1;;14.0;6.0;;20.0;
2016;I260S35C285J2V1;;16.0;15.0;;30.0;
2016;I374S1C23J2V1;;13.0;5.0;;40.0;
2016;I374S1C25J2V1;;16.0;7.0;;40.0;
2016;I450S1C13J2V1;26.0;21.0;5.0;0.538461538;30.0;14.0
2016;I374S1C6J2V1;;9.0;19.0;;50.0;
2016;I550S0C8J2V1;;2.0;13.0;;;
2016;I374S5C1J2V1;;0.0;34.0;;30.0;
2016;I374S4C40J2V1;;36.0;14.0;;110.0;
2016;I374S1C1J2V1;;3.0;36.0;;130.0;
2016;I331S1C140J2V1;;0.0;30.0;;30.0;
2016;I450S1C35J2V1;;0.0;77.0;;40.0;
2016;I629S4C116J2V1;18.0;0.0;18.0;0.722222222;20.0;13.0
2016;I374S5C9J2V1;;13.0;47.0;;130.0;
2016;I374S1C12J2V1;;9.0;16.0;;70.0;
2016;I374S1C10J2V1;;11.0;39.0;;70.0;
2016;I374S1C9J2V1;;43.0;112.0;;300.0;
2016;I331S1C115J2V1;;14.0;40.0;;35.0;
2016;I331S1C145J2V1;;1.0;23.0;;30.0;
2016;I550S0C0J2V1;;2.0;36.0;;35.0;
2016;I629S3C141J2V1;18.0;6.0;12.0;0.333333333;30.0;6.0
2016;I629S4C141J2V1;59.0;11.0;48.0;0.677966102;30.0;40.0
2016;I426S1C12J2V1;;7.0;7.0;;20.0;
2016;I498S5C161J2V1;;38.0;2.0;;30.0;
2016;I374S1C29J2V1;;25.0;16.0;;280.0;
2016;I374S5C29J2V1;;21.0;8.0;;90.0;
2016;I374S3C2J2V1;;67.0;3.0;;140.0;
2016;I374S1C35J2V1;;25.0;1.0;;60.0;
2016;I374S1C37J2V1;;26.0;1.0;;90.0;
2016;M_498_N_2;;29.0;0.0;;60.0;
2016;I374S3C4J2V1;;26.0;1.0;;40.0;
2016;I331S1C105J2V1;;9.0;0.0;;30.0;
2016;I331S1C103J2V1;;48.0;1.0;;30.0;
2016;I331S1C104J2V1;;28.0;0.0;;30.0;
2016;I331S1C107J1V1;;5.0;1.0;;30.0;
2016;I331S1C141J2V1;;10.0;0.0;;30.0;
2016;I550S0C38J2V1;;24.0;9.0;;30.0;
2016;;;14.0;5.0;;30.0;
2016;I450S1C2J2V1;;77.0;2.0;;80.0;
2016;450;;28.0;0.0;;705.0;
2016;I426S1C40J2V1;18.0;12.0;6.0;0.166666667;40.0;3.0
2016;I629S0C2J1V1;15.0;10.0;5.0;0.466666667;10.0;7.0
2016;I629S4C140J2V1;13.0;10.0;3.0;0.538461538;20.0;7.0
2016;I629S5C1J2V1;24.0;24.0;0.0;0.541666667;25.0;13.0
2016;I629S4C1J2V1;55.0;54.0;1.0;0.672727273;40.0;37.0
2016;I629S4C118J2V1;100.0;95.0;5.0;0.63;40.0;63.0
2016;I629S0C0J2V1;26.0;23.0;3.0;0.653846154;20.0;17.0
2016;I629S3C1J2V1;27.0;27.0;0.0;0.666666667;25.0;18.0
2016;I426S1C5J2V1;122.0;45.0;77.0;0.704918033;120.0;86.0
2016;I629S4C0J2V1;43.0;38.0;5.0;0.88372093;20.0;38.0
2016;I629S4C142J2V1;35.0;34.0;1.0;0.828571429;30.0;29.0
2016;I629S3C118J2V1;36.0;34.0;2.0;0.805555556;30.0;29.0
2016;I629S3C0J2V1;26.0;18.0;8.0;0.923076923;25.0;24.0
2016;I629S0C100J2V1;45.0;30.0;15.0;1.0;35.0;45.0
2016;I629S5C134J2V1;13.0;5.0;8.0;1.0;;13.0
2017;I629S0C115J2V1;10.0;2.0;8.0;0.7;20.0;7.0
2017;I629S2C115J2V1;12.0;2.0;10.0;0.916666667;20.0;11.0
2017;I626S3C115J2V1;7.0;3.0;4.0;1.0;20.0;7.0
2017;I629S4C114J1V1;21.0;11.0;10.0;0.761904762;20.0;16.0
2017;I629S4C136J2V1;22.0;11.0;11.0;0.409090909;20.0;9.0
2017;I629S2C119J2V1;14.0;11.0;3.0;0.571428571;20.0;8.0
2017;I629S4C119J2V1;14.0;10.0;4.0;0.857142857;20.0;12.0
2017;I260S47C107J2V1;34.0;15.0;19.0;0.470588235;40.0;16.0
2017;I390S1C84J2V1;32.0;11.0;21.0;0.53125;100.0;17.0
2017;I390S1C39J2V1;53.0;25.0;28.0;0.547169811;50.0;29.0
2017;I260S45C120J2V1;33.0;20.0;13.0;0.545454545;55.0;18.0
2017;I260S45C263J2V1;43.0;11.0;32.0;0.581395349;45.0;25.0
2017;I633S2C55J2V1;40.0;8.0;32.0;0.7;30.0;28.0
2017;I498S6C11J2V1;27.0;13.0;14.0;0.666666667;30.0;18.0
2017;I257S1C10J2V1;38.0;20.0;18.0;0.763157895;35.0;29.0
2017;I633S0C55J2V1;35.0;16.0;19.0;0.742857143;30.0;26.0
2017;I260S49C263J2V1;33.0;4.0;29.0;0.818181818;65.0;27.0
2017;I260S47C263J2V1;44.0;14.0;30.0;0.818181818;45.0;36.0
2017;I633S0C57J2V1;33.0;0.0;33.0;0.878787879;30.0;29.0
2017;I260S47C47J2V1;188.0;34.0;154.0;0.574468085;180.0;108.0
2017;I260S35C47J2V1;60.0;19.0;41.0;0.533333333;50.0;32.0
2017;I633S0C41J2V1;58.0;12.0;46.0;0.655172414;40.0;38.0
2017;I260S35C119J2V1;25.0;3.0;22.0;0.68;20.0;17.0
2017;I260S44C119J2V1;23.0;5.0;18.0;0.695652174;24.0;16.0
2017;I633S0C58J2V1;14.0;3.0;11.0;0.714285714;25.0;10.0
2017;I260S25C119J2V1;16.0;1.0;15.0;0.75;20.0;12.0
2017;I260S8C119J2V1;23.0;1.0;22.0;0.826086957;25.0;19.0
2017;I633S2C3J2V1;12.0;6.0;6.0;0.333333333;25.0;4.0
2017;I390S1C1J2V1;28.0;23.0;5.0;0.464285714;55.0;13.0
2017;I257S1C51J2V1;38.0;38.0;0.0;0.578947368;50.0;22.0
2017;I390S1C73J2V1;19.0;11.0;8.0;0.684210526;40.0;13.0
2017;I498S6C162J2V1;16.0;12.0;4.0;0.6875;60.0;11.0
2017;I260S5C78J2V1;47.0;40.0;7.0;0.70212766;45.0;33.0
2017;I633S0C56J2V1;33.0;31.0;2.0;0.787878788;35.0;26.0
2017;I257S1C78J2V1;46.0;46.0;0.0;0.847826087;60.0;39.0
2017;I390S1C18J2V1;;21.0;14.0;;55.0;
2017;I390S1C16J2V1;;20.0;14.0;;55.0;
2017;450;;7.0;18.0;;30.0;
2017;I498S5C116J2V1;28.0;11.0;17.0;0.571428571;60.0;16.0
2017;I260S50C107J2V1;31.0;11.0;20.0;0.516129032;40.0;16.0
2017;I260S21C120J2V1;63.0;27.0;36.0;0.587301587;75.0;37.0
2017;I260S21C263J2V1;95.0;28.0;67.0;0.6;110.0;57.0
2017;I260S3C263J2V1;56.0;14.0;42.0;0.553571429;80.0;31.0
2017;I498S6C114J2V2;20.0;5.0;15.0;0.6;30.0;12.0
2017;I260S41C120J2V1;44.0;22.0;22.0;0.545454545;45.0;24.0
2017;I260S3C120J2V1;75.0;41.0;34.0;0.613333333;60.0;46.0
2017;I257S1C24J2V1;33.0;17.0;16.0;0.666666667;30.0;22.0
2017;I260S5C120J2V1;76.0;34.0;42.0;0.644736842;70.0;49.0
2017;I260S5C107J2V1;41.0;11.0;30.0;0.658536585;40.0;27.0
2017;I260S11C120J2V1;53.0;32.0;21.0;0.660377358;60.0;35.0
2017;I260S12C120J2V1;68.0;33.0;35.0;0.602941176;75.0;41.0
2017;I260S42C120J2V1;75.0;37.0;38.0;0.68;75.0;51.0
2017;I260S41C107J2V1;32.0;10.0;22.0;0.625;30.0;20.0
2017;I260S49C107J2V1;28.0;10.0;18.0;0.714285714;30.0;20.0
2017;I260S35C120J2V1;44.0;26.0;18.0;0.704545455;40.0;31.0
2017;I260S44C120J2V1;31.0;12.0;19.0;0.741935484;30.0;23.0
2017;I260S34C120J2V1;45.0;25.0;20.0;0.711111111;45.0;32.0
2017;I260S41C43J2V1;44.0;31.0;13.0;0.590909091;45.0;26.0
2017;I498S5C153J2V2;61.0;16.0;45.0;0.557377049;90.0;34.0
2017;I260S47C100J2V1;32.0;9.0;23.0;0.46875;40.0;15.0
2017;I260S21C100J2V1;41.0;12.0;29.0;0.585365854;35.0;24.0
2017;I260S1C100J2V1;24.0;6.0;18.0;0.541666667;30.0;13.0
2017;I260S2C100J2V1;46.0;17.0;29.0;0.5;40.0;23.0
2017;I498S5C150J2V2;57.0;1.0;56.0;0.456140351;60.0;26.0
2017;I260S11C108J2V1;31.0;27.0;4.0;0.516129032;30.0;16.0
2017;I260S2C127J2V1;43.0;1.0;42.0;0.790697674;40.0;34.0
2017;I260S2C79J2V1;50.0;1.0;49.0;0.8;45.0;40.0
2017;I260S49C47J2V1;89.0;24.0;65.0;0.561797753;90.0;50.0
2017;I260S38C47J2V1;53.0;15.0;38.0;0.528301887;60.0;28.0
2017;I498S5C152J2V2;21.0;4.0;17.0;0.619047619;60.0;13.0
2017;I260S47C118J2V1;96.0;2.0;94.0;0.625;90.0;60.0
2017;I260S44C47J2V1;39.0;9.0;30.0;0.641025641;30.0;25.0
2017;I260S25C47J2V1;51.0;11.0;40.0;0.666666667;75.0;34.0
2017;I260S12C295J2V1;32.0;14.0;18.0;0.71875;30.0;23.0
2017;I633S2C41J2V1;33.0;6.0;27.0;0.909090909;30.0;30.0
2017;I260S22C78J2V1;47.0;36.0;11.0;0.382978723;70.0;18.0
2017;I390S1C41J2V1;30.0;30.0;0.0;0.466666667;60.0;14.0
2017;I390S1C3J2V1;17.0;16.0;1.0;0.411764706;55.0;7.0
2017;I260S3C234J2V1;64.0;47.0;17.0;0.484375;50.0;31.0
2017;I260S41C84J2V1;23.0;19.0;4.0;0.47826087;35.0;11.0
2017;I260S49C234J2V1;45.0;33.0;12.0;0.577777778;65.0;26.0
2017;I257S1C18J2V1;73.0;65.0;8.0;0.575342466;70.0;42.0
2017;I260S5C45J2V1;25.0;15.0;10.0;0.6;40.0;15.0
2017;I260S11C84J2V1;42.0;40.0;2.0;0.5;40.0;21.0
2017;I260S37C84J2V1;44.0;30.0;14.0;0.590909091;35.0;26.0
2017;I260S45C78J2V1;48.0;41.0;7.0;0.5625;40.0;27.0
2017;I260S41C78J2V1;30.0;25.0;5.0;0.533333333;30.0;16.0
2017;I257S1C7J2V1;32.0;27.0;5.0;0.65625;40.0;21.0
2017;I257S1C80J2V1;53.0;53.0;0.0;0.679245283;80.0;36.0
2017;I260S45C84J2V1;34.0;30.0;4.0;0.647058824;45.0;22.0
2017;I390S1C35J2V1;22.0;5.0;17.0;0.363636364;40.0;8.0
2017;I390S1C15J2V1;65.0;21.0;44.0;0.446153846;100.0;29.0
2017;I260S47C119J2V1;33.0;3.0;30.0;0.848484848;30.0;28.0
2017;I450S1C3J2V1;;17.0;21.0;;40.0;
2017;I260S21C32J2V1;18.0;6.0;12.0;0.444444444;35.0;8.0
2017;I260S21C107J2V1;38.0;17.0;21.0;0.473684211;40.0;18.0
2017;I498S5C11J2V1;29.0;19.0;10.0;0.482758621;90.0;14.0
2017;I260S21C281J2V1;44.0;17.0;27.0;0.545454545;45.0;24.0
2017;I260S1C120J2V1;57.0;30.0;27.0;0.561403509;50.0;32.0
2017;I260S37C120J2V1;45.0;23.0;22.0;0.511111111;45.0;23.0
2017;I260S44C283J2V1;18.0;10.0;8.0;0.5;30.0;9.0
2017;I629S2C113J2V1;31.0;11.0;20.0;0.548387097;20.0;17.0
2017;I260S38C120J2V1;32.0;16.0;16.0;0.5625;45.0;18.0
2017;I260S45C280J2V1;28.0;14.0;14.0;0.5;30.0;14.0
2017;I260S47C120J2V1;42.0;19.0;23.0;0.619047619;45.0;26.0
2017;I498S5C114J2V1;49.0;9.0;40.0;0.693877551;90.0;34.0
2017;I260S22C120J2V1;38.0;23.0;15.0;0.631578947;45.0;24.0
2017;I260S2C120J2V1;61.0;33.0;28.0;0.62295082;60.0;38.0
2017;I260S37C102J2V1;21.0;16.0;5.0;0.571428571;35.0;12.0
2017;I260S8C43J2V1;46.0;23.0;23.0;0.608695652;65.0;28.0
2017;I260S1C43J2V1;48.0;35.0;13.0;0.729166667;40.0;35.0
2017;I260S45C108J2V1;60.0;49.0;11.0;0.416666667;50.0;25.0
2017;I260S50C108J2V1;44.0;35.0;9.0;0.545454545;45.0;24.0
2017;I633S2C59J2V1;19.0;11.0;8.0;0.526315789;25.0;10.0
2017;I260S45C79J2V1;45.0;3.0;42.0;0.6;45.0;27.0
2017;I260S21C108J2V1;89.0;77.0;12.0;0.662921348;90.0;59.0
2017;I260S21C47J2V1;163.0;44.0;119.0;0.460122699;200.0;75.0
2017;I260S8C47J2V1;78.0;18.0;60.0;0.435897436;80.0;34.0
2017;I390S1C54J2V1;26.0;8.0;18.0;0.538461538;30.0;14.0
2017;I260S3C47J2V1;33.0;7.0;26.0;0.545454545;30.0;18.0
2017;I260S22C47J2V1;34.0;5.0;29.0;0.529411765;30.0;18.0
2017;I260S47C316J2V1;23.0;5.0;18.0;0.608695652;30.0;14.0
2017;I390S1C12J2V1;;21.0;0.0;;50.0;
2017;I450S1C23J2V1;;39.0;0.0;;30.0;
2017;450;;32.0;9.0;;30.0;
2017;I498S5C154J2V2;46.0;30.0;16.0;0.217391304;90.0;10.0
2017;I390S1C51J2V1;44.0;39.0;5.0;0.295454545;70.0;13.0
2017;I260S21C45J2V1;23.0;17.0;6.0;0.391304348;45.0;9.0
2017;I260S37C45J2V1;19.0;12.0;7.0;0.368421053;35.0;7.0
2017;I260S12C45J2V1;23.0;14.0;9.0;0.347826087;60.0;8.0
2017;I498S5C131J2V1;93.0;86.0;7.0;0.462365591;90.0;43.0
2017;I260S3C45J2V1;39.0;13.0;26.0;0.487179487;50.0;19.0
2017;I260S5C84J2V1;51.0;43.0;8.0;0.490196078;50.0;25.0
2017;I260S35C78J2V1;39.0;32.0;7.0;0.461538462;30.0;18.0
2017;I260S44C84J2V1;36.0;27.0;9.0;0.444444444;30.0;16.0
2017;I260S44C45J2V1;31.0;26.0;5.0;0.419354839;25.0;13.0
2017;I498S6C131J2V1;61.0;57.0;4.0;0.442622951;30.0;27.0
2017;I498S6C154J2V2;16.0;9.0;7.0;0.4375;60.0;7.0
2017;I498S6C129J2V1;67.0;55.0;12.0;0.492537313;60.0;33.0
2017;I260S41C45J2V1;32.0;11.0;21.0;0.46875;35.0;15.0
2017;I260S25C45J2V1;22.0;14.0;8.0;0.409090909;45.0;9.0
2017;I498S5C162J2V1;34.0;24.0;10.0;0.529411765;60.0;18.0
2017;I260S50C78J2V1;49.0;43.0;6.0;0.571428571;45.0;28.0
2017;I260S1C45J2V1;28.0;20.0;8.0;0.5;50.0;14.0
2017;I260S11C78J2V1;70.0;63.0;7.0;0.6;75.0;42.0
2017;I260S37C78J2V1;40.0;34.0;6.0;0.5;40.0;20.0
2017;I629S2C0J2V1;21.0;20.0;1.0;0.523809524;25.0;11.0
2017;I260S42C78J2V1;28.0;20.0;8.0;0.5;45.0;14.0
2017;I498S6C132J2V1;28.0;28.0;0.0;0.571428571;60.0;16.0
2017;I260S21C234J2V1;43.0;32.0;11.0;0.627906977;60.0;27.0
2017;I260S35C84J2V1;26.0;25.0;1.0;0.615384615;25.0;16.0
2017;I260S38C84J2V1;24.0;18.0;6.0;0.666666667;30.0;16.0
2017;I257S1C66J2V1;26.0;26.0;0.0;0.730769231;40.0;19.0
2017;I629S2C2J2V1;12.0;7.0;5.0;0.916666667;20.0;11.0
2017;I426S1C10J2V1;;39.0;38.0;;80.0;
2017;I450S1C1J2V1;;5.0;38.0;;40.0;
2017;;;16.0;26.0;;40.0;
2017;I426S1C26J2V1;40.0;20.0;20.0;0.6;50.0;24.0
2017;I629S0C6J2V1;22.0;17.0;5.0;0.545454545;20.0;12.0
2017;I260S41C56J2V1;24.0;15.0;9.0;0.541666667;30.0;13.0
2017;I260S21C56J2V1;63.0;36.0;27.0;0.603174603;70.0;38.0
2017;I260S43C107J2V1;17.0;2.0;15.0;0.647058824;30.0;11.0
2017;I260S43C263J2V1;36.0;5.0;31.0;0.666666667;30.0;24.0
2017;I629S0C10J2V1;13.0;7.0;6.0;0.692307692;20.0;9.0
2017;I629S5C113J2V1;24.0;8.0;16.0;0.625;20.0;15.0
2017;I426S1C2J2V1;106.0;46.0;60.0;0.783018868;120.0;83.0
2017;I426S1C13J2V1;141.0;26.0;115.0;0.716312057;160.0;101.0
2017;I629S0C113J2V1;19.0;11.0;8.0;0.789473684;25.0;15.0
2017;I629S5C134J2V1;15.0;7.0;8.0;0.733333333;20.0;11.0
2017;I629S3C113J2V1;16.0;3.0;13.0;0.75;25.0;12.0
2017;I629S4C113J2V1;36.0;8.0;28.0;0.833333333;25.0;30.0
2017;I629S4C115J2V1;14.0;1.0;13.0;0.857142857;20.0;12.0
2017;I629S5C115J2V1;15.0;2.0;13.0;0.8;20.0;12.0
2017;I426S1C1J2V1;69.0;37.0;32.0;0.913043478;80.0;63.0
2017;I260S35C33J2V1;38.0;22.0;16.0;0.552631579;35.0;21.0
2017;I633S2C71J2V1;24.0;12.0;12.0;0.666666667;25.0;16.0
2017;I633S0C71J2V1;30.0;20.0;10.0;0.666666667;25.0;20.0
2017;I450S1C13J2V1;;22.0;3.0;;30.0;
2017;I498S6C153J2V2;22.0;9.0;13.0;0.590909091;30.0;13.0
2017;450;;0.0;43.0;;40.0;
2017;I498S5C172J2V1;21.0;2.0;19.0;0.666666667;30.0;14.0
2017;I633S0C59J2V1;15.0;13.0;2.0;0.666666667;20.0;10.0
2017;I498S6C172J2V1;18.0;1.0;17.0;0.666666667;30.0;12.0
2017;I260S45C127J2V1;49.0;0.0;49.0;0.775510204;25.0;38.0
2017;;23.0;1.0;22.0;0.826086957;20.0;19.0
2017;;16.0;0.0;16.0;0.875;20.0;14.0
2017;I629S4C116J2V1;29.0;0.0;29.0;0.931034483;20.0;27.0
2017;I629S3C141J2V1;17.0;3.0;14.0;0.529411765;20.0;9.0
2017;;23.0;3.0;20.0;0.608695652;20.0;14.0
2017;I629S4C141J2V1;51.0;10.0;41.0;1.0;50.0;51.0
2017;I629S0C100J2V1;;24.0;12.0;;30.0;
2017;I629S5C134J2V1;;4.0;3.0;;20.0;
2017;I629S3C118J2V1;;56.0;3.0;;45.0;
2017;I629S4C140J2V1;;15.0;4.0;;20.0;
2017;;;14.0;8.0;;30.0;
2017;;;32.0;9.0;;40.0;
2017;;;14.0;6.0;;40.0;
2017;I629S3C0J2V1;37.0;30.0;7.0;0.324324324;25.0;12.0
2017;I498S5C161J2V1;49.0;47.0;2.0;0.489795918;60.0;24.0
2017;M_498_N_2;28.0;27.0;1.0;0.428571429;60.0;12.0
2017;I498S5C174J2V1;58.0;48.0;10.0;0.448275862;90.0;26.0
2017;I629S4C1J2V1;42.0;42.0;0.0;0.452380952;35.0;19.0
2017;I498S6C174J2V1;23.0;21.0;2.0;0.47826087;30.0;11.0
2017;I498S5C173J2V1;31.0;24.0;7.0;0.516129032;30.0;16.0
2017;I498S5C129J2V1;124.0;109.0;15.0;0.572580645;90.0;71.0
2017;I629S4C118J2V1;61.0;57.0;4.0;0.590163934;50.0;36.0
2017;I426S1C5J2V1;127.0;92.0;35.0;0.661417323;130.0;84.0
2017;I629S4C0J2V1;53.0;46.0;7.0;0.641509434;25.0;34.0
2017;I629S4C142J2V1;36.0;35.0;1.0;0.611111111;30.0;22.0
2017;;49.0;44.0;5.0;0.653061224;25.0;32.0
2017;I629S0C0J2V1;14.0;13.0;1.0;0.642857143;20.0;9.0
2017;I426S1C40J2V1;23.0;11.0;12.0;0.782608696;30.0;18.0
2017;;29.0;26.0;3.0;0.724137931;;21.0
2017;I257S1C81J2V1;17.0;13.0;4.0;0.705882353;25.0;12.0
2017;I629S0C2J2V1;8.0;6.0;2.0;0.75;20.0;6.0
2017;I629S5C1J2V1;27.0;25.0;2.0;0.703703704;20.0;19.0
2017;I629S3C1J2V1;24.0;24.0;0.0;0.708333333;20.0;17.0
2017;;15.0;9.0;6.0;1.0;15.0;15.0
2018;I260S47C107J2V1;22.0;10.0;12.0;0.590909091;40.0;13.0
2018;I633S0C55J2V1;29.0;20.0;9.0;0.586206897;30.0;17.0
2018;I260S45C120J2V1;37.0;14.0;23.0;0.567567568;35.0;21.0
2018;I260S45C263J2V1;28.0;6.0;22.0;0.535714286;45.0;15.0
2018;I260S49C263J2V1;36.0;10.0;26.0;0.638888889;35.0;23.0
2018;I260S47C263J2V1;71.0;15.0;56.0;0.746478873;80.0;53.0
2018;I536S0C21J2V1;58.0;16.0;42.0;0.75862069;58.0;44.0
2018;I536S0C2J2V1;58.0;19.0;39.0;0.862068966;58.0;50.0
2018;I257S1C10J2V1;28.0;14.0;14.0;0.821428571;40.0;23.0
2018;I633S2C55J2V1;32.0;13.0;19.0;0.84375;30.0;27.0
2018;I536S0C46J2V1;58.0;16.0;42.0;0.75862069;58.0;44.0
2018;I633S0C57J2V1;29.0;;29.0;0.655172414;30.0;19.0
2018;I536S0C4J2V1;103.0;65.0;38.0;0.854368932;103.0;88.0
2018;I536S0C23J2V1;52.0;2.0;50.0;0.961538462;52.0;50.0
2018;I633S0C58J2V1;26.0;6.0;20.0;0.230769231;25.0;6.0
2018;I260S47C47J2V1;86.0;26.0;60.0;0.697674419;90.0;60.0
2018;I536S0C39J2V1;54.0;6.0;48.0;0.740740741;54.0;40.0
2018;I633S0C41J2V1;40.0;17.0;23.0;0.775;40.0;31.0
2018;I260S44C119J2V1;22.0;4.0;18.0;0.863636364;25.0;19.0
2018;I260S8C119J2V1;18.0;4.0;14.0;0.833333333;25.0;15.0
2018;I260S25C119J2V1;25.0;3.0;22.0;0.92;20.0;23.0
2018;I260S5C78J2V1;48.0;38.0;10.0;0.583333333;45.0;28.0
2018;I633S0C56J2V1;32.0;30.0;2.0;0.5625;35.0;18.0
2018;I536S0C57J2V1;46.0;23.0;23.0;0.695652174;46.0;32.0
2018;I257S1C78J2V1;54.0;52.0;2.0;0.685185185;60.0;37.0
2018;I257S1C51J2V1;26.0;25.0;1.0;0.730769231;40.0;19.0
2018;I633S2C3J2V1;21.0;7.0;14.0;1.0;20.0;21.0
2018;I260S34C120J2V1;42.0;19.0;23.0;0.476190476;45.0;20.0
2018;I260S21C263J2V1;69.0;24.0;45.0;0.594202899;100.0;41.0
2018;I260S3C120J2V1;78.0;32.0;46.0;0.512820513;75.0;40.0
2018;I260S12C120J2V1;50.0;20.0;30.0;0.52;70.0;26.0
2018;I260S42C120J2V1;56.0;21.0;35.0;0.589285714;75.0;33.0
2018;I260S21C120J2V1;56.0;35.0;21.0;0.660714286;65.0;37.0
2018;I260S50C107J2V1;35.0;20.0;15.0;0.628571429;35.0;22.0
2018;I260S3C263J2V1;66.0;11.0;55.0;0.636363636;60.0;42.0
2018;I260S5C107J2V1;43.0;18.0;25.0;0.627906977;40.0;27.0
2018;I260S5C120J2V1;75.0;29.0;46.0;0.64;75.0;48.0
2018;I260S11C120J2V1;50.0;29.0;21.0;0.64;60.0;32.0
2018;I260S35C120J2V1;36.0;16.0;20.0;0.694444444;50.0;25.0
2018;I260S41C107J2V1;33.0;8.0;25.0;0.636363636;35.0;21.0
2018;I260S49C107J2V1;27.0;11.0;16.0;0.740740741;30.0;20.0
2018;I257S1C24J2V1;34.0;13.0;21.0;0.735294118;30.0;25.0
2018;I260S41C120J2V1;27.0;11.0;16.0;0.777777778;50.0;21.0
2018;I260S41C43J2V1;43.0;33.0;10.0;0.604651163;45.0;26.0
2018;I260S21C100J2V1;40.0;9.0;31.0;0.475;40.0;19.0
2018;I260S47C100J2V1;35.0;11.0;24.0;0.657142857;30.0;23.0
2018;I260S1C100J2V1;26.0;5.0;21.0;0.615384615;30.0;16.0
2018;I536S0C5J2V1;42.0;8.0;34.0;0.642857143;42.0;27.0
2018;I260S2C100J2V1;46.0;11.0;35.0;0.717391304;45.0;33.0
2018;I260S11C108J2V1;38.0;29.0;9.0;0.394736842;35.0;15.0
2018;I260S2C127J2V1;50.0;0.0;50.0;0.58;45.0;29.0
2018;I260S2C79J2V1;56.0;1.0;55.0;0.625;50.0;35.0
2018;I260S49C47J2V1;69.0;22.0;47.0;0.449275362;90.0;31.0
2018;I260S38C47J2V1;36.0;8.0;28.0;0.416666667;55.0;15.0
2018;I260S25C47J2V1;64.0;11.0;53.0;0.578125;55.0;37.0
2018;I260S47C118J2V1;51.0;3.0;48.0;0.62745098;50.0;32.0
2018;I260S44C47J2V1;40.0;13.0;27.0;0.725;40.0;29.0
2018;I260S12C295J2V1;24.0;3.0;21.0;0.708333333;35.0;17.0
2018;I536S0C59J2V1;53.0;9.0;44.0;0.849056604;53.0;45.0
2018;I633S2C41J2V1;36.0;10.0;26.0;0.805555556;30.0;29.0
2018;I260S11C84J2V1;29.0;27.0;2.0;0.275862069;45.0;8.0
2018;I536S0C86J2V1;40.0;40.0;0.0;0.5;40.0;20.0
2018;I260S22C78J2V1;29.0;26.0;3.0;0.517241379;50.0;15.0
2018;I260S37C84J2V1;21.0;17.0;4.0;0.571428571;45.0;12.0
2018;I260S41C84J2V1;20.0;15.0;5.0;0.55;30.0;11.0
2018;I260S49C234J2V1;57.0;35.0;22.0;0.684210526;50.0;39.0
2018;I536S0C45J2V1;41.0;31.0;10.0;0.609756098;41.0;25.0
